Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Last Updated
2025-10-03,245.22999572753906,247.1179962158203,242.47000122070312,246.4499969482422,246.1159210205078,19941400,GOOG,2026-06-02 23:15:04
2025-10-06,245.77999877929688,252.1999969482422,245.69000244140625,251.50999450683594,251.1690673828125,18309000,GOOG,2026-06-02 23:15:04
2025-10-07,248.92999267578125,251.5500030517578,246.80999755859375,247.1300048828125,246.79501342773438,13811200,GOOG,2026-06-02 23:15:04
2025-10-08,246.1999969482422,247.25999450683594,245.08999633789062,245.4600067138672,245.1272735595703,14136500,GOOG,2026-06-02 23:15:04
2025-10-09,245.05999755859375,245.55499267578125,239.67999267578125,242.2100067138672,241.88168334960938,19375700,GOOG,2026-06-02 23:15:04
2025-10-10,242.16000366210938,244.83999633789062,236.68499755859375,237.49000549316406,237.16807556152344,22449100,GOOG,2026-06-02 23:15:04
2025-10-13,241.02999877929688,244.99000549316406,240.75,244.63999938964844,244.30836486816406,12465000,GOOG,2026-06-02 23:15:04
2025-10-14,241.7550048828125,248.02499389648438,241.17799377441406,246.19000244140625,245.8562774658203,17705400,GOOG,2026-06-02 23:15:04
2025-10-15,248.0850067138672,252.75999450683594,246.7899932861328,251.7100067138672,251.36878967285156,16048100,GOOG,2026-06-02 23:15:04
2025-10-16,252.46499633789062,257.5799865722656,250.6699981689453,251.8800048828125,251.53857421875,18946000,GOOG,2026-06-02 23:15:04
2025-10-17,251.35000610351562,254.8800048828125,248.58999633789062,253.7899932861328,253.4459686279297,17653800,GOOG,2026-06-02 23:15:04
2025-10-20,255.22999572753906,257.8800048828125,254.60000610351562,257.0199890136719,256.6716003417969,13726800,GOOG,2026-06-02 23:15:04
2025-10-21,255.25,255.3800048828125,244.6699981689453,251.33999633789062,250.99929809570312,27836400,GOOG,2026-06-02 23:15:04
